Main	CHICAGO, Oct. 5 (Xinhua) -- Chicago police officer Jason Van Dyke was found guilty of second-degree murder in fatally shooting black teenager Laquan McDonald four years ago.
Cause_General	Jurors reached the verdict on Friday afternoon for the high-profile trail as Chicago police enhanced their presence in the city, bracing for possible protests and even violence in case of a not guilty outcome.
Distant_Evaluation	"Learning the verdict, demonstrators erupted in cheers outside the courthouse, chanting, ""Justice for Laquan."
Distant_Evaluation	"Justice for Laquan."""
Distant_Historical	White police officer Jason Van Dyke shot 17-year-old McDonald 16 times in 2014, which triggered racial tension for years in Chicago, the third largest city in the United States.
Distant_Historical	McDonald reportedly broke into a truck on the night of Oct. 20, 2014 and Jason Van Dyke was one of police officers dispatched to the scene.
Distant_Historical	McDonald carried a knife but walked from police when Van Dyke fired 16 shots into the teenager, the police car's dashcam video showed.
Cause_General	The jury reached the second-degree murder verdict instead of first-degree, which means they found the officer believed his life was in danger at that time but the belief was unreasonable and his reaction was unjustified.
Distant_Evaluation	Jurors told media later that the officer's claim of self-defense did not match video footage and they could not buy it.
Distant_Evaluation	"Second-degree murder carries a sentence of 4 to 20 years, said special prosecutor Joseph McMahon, who called the verdict ""gratifying"" and justice for Laquan McDonald and his family."
Cause_General	Van Dyke was also found guilty of 16 counts of aggravated battery with a firearm.
Distant_Evaluation	"""The end of this trial offers an opportunity for this city to come together,"" McMahon added."
Distant_Evaluation	However, Van Dyke's lead attorney, Daniel Herbert, said he wasn't surprised by the verdict and vowed an appeal on the judge's refusal to move the trial outside Cook County because of the extensive pretrial publicity.
Distant_Evaluation	"He argued that it was ""a sad day for law enforcement."""
Cause_General	Hundreds of people marched along a main avenue in downtown Chicago after the verdict, interrupting traffic.
Cause_General	But the demonstration remained peaceful so far.
Main	KAMPALA, June 14 (Xinhua) -- The Ugandan military has arrested the country's former police chief and four senior officers over alleged murder of a police spokesperson last year, local media reported Thursday.
Main	Kale Kayihura, former Inspector General of Police (IGP), and close associates were arrested for alleged involvement in the assassination of former Assistant Inspector General of Police, Andrew Felix Kaweesi, who doubled as director of human resource development and police spokesperson in March 2017, according to the state-owned daily New Vision.
Main	Kayihura's arrested associates include Jonathan Baroza, his former personal assistant; Herbert Muhangi, the former commander of police flying squad; Ndahura Amooti, former head of crime intelligence and Richard Ndabwoine, former cyber intelligence chief.
Cause_Specific	"""Security sources revealed that the arrest of Kayihura and his colleagues is in connection with the assassination of former police spokesperson."
Distant_Expectations_Consequences	"All the suspects are expected to be charged before the military court martial,"" said the paper."
Distant_Historical	Kaweesi was shot dead by unknown gunmen, together with his bodyguard and driver in Kulambiro, a suburb of the capital Kampala, while heading to work on March 17, 2017.
Cause_General	Kayihura who is still a serving army officer of the Uganda People's Defense Forces has been staying at his Kashagama farm after handing over IGP office to his former deputy on March 15.
Distant_Historical	Ugandan President Yoweri Museveni sacked Kayihura and Henry Tumukunde as police chief and security minister respectively in a surprise reshuffle in March.
Distant_Historical	The sacking came after media reports of poor working relationship over a power struggle that led to an increase in murders and insecurity in the East African country.
Cause_General	Since his dismissal, some of Kayihura's close aides have been arrested over allegations of collusion to kidnap the former bodyguard of Rwanda's President Paul Kagame in Kampala and forceful deportation of refugees.
Error	A picture taken on May 6, 2016 from the Israeli side along the border between Israel and the Gaza Strip shows the exit of an alleged offensive tunnel leading into Israel.
Error	(Xinhua/AFP Photo)
Main	"JERUSALEM, May 10 (Xinhua) -- Israeli security forces said Tuesday a Hamas teen operative from the Gaza Strip has been arrested in Israel and divulged a much-coveted information about cross-border ""terror tunnels."""
Cause_General	The 17-year-old Palestinian from Jabalia city in northern Gaza is an activist with Hamas' military wing of Izz ad-Din al-Qassam Brigades, the Shin Bet security agency said in a statement.
Main	He was arrested near the border on Friday after infiltrating into Israel's territory, the Shin Bet said.
Cause_General	On Tuesday, he was indicted at the Be'er Sheva District Court in southern Israel.
Cause_General	"A military spokesperson said in a separate statement that during his investigation, the defendant ""conveyed detailed information regarding continued efforts to further develop the Hamas tunnel network."""
Distant_Historical	"According to the Shin Bet, he enrolled in ""Hamas' northern Gaza division"" shortly after Israel's 51-day offensive in Gaza in July and August of 2014, which claimed the lives of at least 2,251 Palestinians."
Distant_Historical	"He went into a training program, much of it ""bore offensive characteristics, including penetrating (Israel,) breaking into buildings, and exploding bombs,"" according to the Shin Bet."
Error	A picture taken on May 6, 2016 from the Israeli side along the border between Israel and the Gaza Strip shows the exit of an alleged offensive tunnel leading into Israel.
Error	(Xinhua/AFP Photo)
Cause_Specific	"According to his indictment, he took part in digging ""combat tunnels"" that were designed to be used by Hamas to kidnap Israeli soldiers, perpetrate suicide attacks, and attacking Israeli communities near the border."
Cause_General	"The announcement came after last week Israel said it has uncovered a Hamas ""terror tunnel"" stretching from Gaza to Israel."
Cause_General	Increased military activity by soldiers and bulldozers near the border to uncover the tunnel triggered four days of fire exchanges.
Cause_General	A Palestinian woman was killed in her home by the strikes while no injuries were reported on the Israeli side.
Error	Source: Xinhua| 2018-07-29 05:48:21|Editor: Mu Xuequan
Error	Video Player Close
Error	by Mahmoud Fouly, Ahmed al-Afyouni
Distant_Evaluation	"QENA, Egypt, July 28 (Xinhua) -- ""Vendetta is better than shame"" is a common saying in Upper Egypt, the tribal southern part of the country, which indicates how Upper Egyptian families think of the chronic tradition of blood feuds as ""an honor."""
Cause_General	The phenomenon has been prevailing in the tribal side of southern Egypt for decades or even generations, where family revenge killing equals honor, dignity and manhood, although most of the causes that triggered the enmity are often trivial, such as a quarrel about fighting kids, or a dispute over a phone recharge card.
Cause_General	The norm in Upper Egypt is that when a family member is killed, the family buries the body but never holds a funeral until they kill the murderer or one of his dearest family members in revenge, and the blood feuds go on.
Cause_General	"In Upper Egypt's Qena province, Nag Ma'alla of Hugairat village is referred to as ""the village of widows"" for there is almost no home without a widow who has lost her husband in a blood feud or without bullet holes or traces in the walls."
Cause_General	Most of the village men involved in blood feuds live in the nearby mountains to escape either murder or arrest.
Distant_Anecdotal	"Widows usually dress only in black for long years as a sign of mourning and they breastfeed their babies the desire for blood revenge, said Fathiya al-Essaily, a 70-year-old woman from ""the village of widows,"" who lost both her husband and elder son in vendetta feuds."
Distant_Anecdotal	"""A widow here would push her son for killing in revenge regardless of the consequences and the possible murder or escape of her son, because only then she would be no longer living in shame,"" the old lady told Xinhua at her one-storey home in Nag Ma'alla of Hugairat village in Qena."
Distant_Anecdotal	"62-year-old Mohamed Owais, also from Nag Ma'alla, lost both his brother and his 15-year-old nephew in a similar feud that represented ""the most difficult moments"" in his life."
Distant_Anecdotal	"""When my brother saw his boy smeared with blood and breathing his last, he lost consciousness and died and we buried them both together,"" Owais said while sitting outside his two-floor raw-brick house."
Distant_Anecdotal	The blood feud, Owais continued, went on for several years until the Owais family accepted a reconciliation brokered by security authorities and popular reconciliation committees one and a half years ago.
Cause_General	The tradition of reconciliation in a blood feud is a kind of ceremony watched by all villagers, where the one whose turn is to be killed walks to the family whose turn is to take revenge carrying his death shroud, a white garment, in his arms.
Cause_General	He submissively and apologetically lies down in front of the man who is supposed to kill him as a sign of seeking forgiveness.
Cause_General	His apology is always accepted because it is considered in Upper Egypt as shame for him and honor for the other family.
Cause_General	Lawmaker Hamza Abu Sehli from Qena, who lost his elder son in a blood feud with a big family, said that the recently reached reconciliation put an end to a wave of bloodshed between the two families and restored his inner peace.
Distant_Evaluation	"""I convinced my family to accept the reconciliation urged by official and popular efforts to stop the killing circle between the two families, and my reconciliatory attitude was respected by everyone,"" the parliamentarian told Xinhua in the Upper Egyptian province."
Distant_Anecdotal	Mahmoud Abdel-Mo'ez, a 65-year-old retired employee at the Ministry of Education, recalled the tragedy of losing his son during his wedding ceremony due to a vendetta feud and losing his wife who died out of grief over her son's death a few months later.
Distant_Anecdotal	An elementary school student in Hugairat village, whose parents conditioned not to mention his name, lamented that most teachers are reluctant to show up at school due to the many surrounding feuds, noting that most students drop education at some stage.
Distant_Anecdotal	"""A lot of boys here learn how to carry guns since childhood,"" the boy continued with a sad tone."
Distant_Anecdotal	"""I hope that we all carry pens rather than guns for the best interest of our village and nation."""
Cause_General	Despite the cancerous tradition, the authorities, in cooperation with wise people through special committees, managed to achieve dozens of reconciliations and end bloodshed between big families over the past few years.
Cause_General	"""The security department in Qena, in cooperation with the governorate and the reconciliation committees, managed to achieve 100 reconciliations between feuding families in the past four years,"" said Qena's Deputy Security Chief Alaa al-Ayyat."
Cause_General	"In the last two years, the police also seized more than 3,000 unlicensed guns with over 20,000 bullets in Qena province, which is known as ""the capital of Upper Egypt's tribes."""
Main	For his part, Governor of Qena Abdel-Hamid al-Haggan said that the political leadership puts the elimination of blood feuds as one of its priorities in Upper Egypt, particularly in Qena.
Cause_General	He stressed that such disputes negatively affect the nation's struggle for progress and development.
Distant_Evaluation	"""The good traits and values of Upper Egyptians, including forgiveness, contributed to the rising number of reconciliations that reflects a positive change in Upper Egyptian cultures and thoughts,"" the governor told Xinhua."
Main	(Reuters) - Los Angeles police named a 28-year-old man on Sunday as the suspect who took hostages and barricaded himself for three hours inside a Trader Joe’s grocery store in which he fatally shot a woman.
Main	Gene Atkins is being held on a $2-million bail on suspicion of murder for Saturday’s attacks, said Los Angeles Police Department spokesman Drake Madison.
Distant_Expectations_Consequences	Atkins is likely to appear in court to be formally charged early this coming week, Madison added.
Cause_General	Atkins is suspected of repeatedly having shot his grandmother and another woman in a separate part of the city before being chased by police and crashing his car outside the Trader Joe’s, according to the police account.
Cause_Specific	He exchanged gunfire with police and entered the crowded store, police said.
Cause_General	Some people managed to escape the store by climbing through a window down a rope ladder, according to video footage.
Cause_Specific	The stand-off came to an end after the gunman, who at one point was shot in the arm, talked with police over the phone to negotiate a surrender before emerging.
Cause_General	The woman killed at the store was identified as Melyda Corado by relatives, who said she worked there as a manager.
Distant_Expectations_Consequences	Trader Joe’s called the attack the “saddest day in Trader Joe’s history” in a statement on its website, saying the store would remain closed indefinitely.
Distant_Evaluation	“Our thoughts are with her family, and our Crew Members and customers who experienced this terrifying and unimaginable ordeal,” the statement said.
Cause_General	Atkin’s grandmother was left in critical condition in the earlier attack on Saturday, police said.
Cause_General	There was no update on her condition on Sunday, they said.
Main	AUSTIN, Texas (Reuters) - Texas executed an inmate on Wednesday dubbed the “Lovers’ Lane” killer who was convicted of a 2003 ambush in which he tried to rob a man in a parked car on a remote road in San Antonio and then fatally shot him.
Error	FILE PHOTO: Texas deathrow inmate Juan Castillo is pictured in this police handout photo obtained by Reuters August 29, 2017.
Error	Texas Department of Criminal Justice/Handout via REUTERS/File Photo
Main	Juan Castillo, 37, was put to death by lethal injection at the state’s death chamber in Huntsville, a prisons official said.
Cause_General	It was the 11th execution this year in the United States and the sixth in Texas, which has executed more inmates than any other state since the U.S. Supreme Court reinstated capital punishment in 1976.
Distant_Evaluation	“To everyone that has been there for me you know who you are, love y’all.
Distant_Evaluation	See y’all on the other side.
Distant_Evaluation	That’s it,” he was quoted as saying in his final statement by the Texas Department of Criminal Justice.
Distant_Historical	Castillo had maintained his innocence, saying he was not at the scene.
Distant_Historical	He was convicted of killing aspiring rapper Tommy Garcia, then 19.
Distant_Historical	Prosecutors said Garcia was set up by his then girlfriend, who lured him to the remote spot with the promise of sex and drugs but plotted to have him robbed by Castillo and two others.
Distant_Historical	After Garcia parked, Castillo, brandishing a pistol, smashed a car window, opened a door and demanded Garcia give him his money and jewelry.
Distant_Historical	When Garcia refused and tried to run away, Castillo shot him seven times, prosecutors said.
Distant_Historical	Of the four people in the plot, only Castillo was sentenced to death and his lawyers have said there was no physical evidence that linked him to the crime.
Distant_Evaluation	They also said he was convicted because of tainted testimony that included a jailhouse informant who told a Texas court Castillo confessed to him that he was the triggerman.
Distant_Historical	The informant later recanted and said he lied to help himself, court documents showed.
Distant_Evaluation	Prosecutors said sources pointed law enforcement to the suspects and that Castillo’s co-defendants told authorities he was the person who shot Garcia.
Main	Two bombings in Algeria, one aimed at the main government building in the country's capital, killed at least 23 people on Wednesday in a sharp escalation of the violence linked to Al Qaeda that has spread across North Africa.
Cause_Specific	Al Qaeda in the Islamic Maghreb, North Africa's most active terrorist group, claimed responsibility for the attacks.
Cause_General	It was the deadliest attack in the capital in more than a decade, and followed warnings by officials in Europe and the United States that Algeria was becoming a center for terrorism that could threaten Europe and North America.
Distant_Evaluation	''This is a crime, a cowardly act,'' said Prime Minister Abdelaziz Belkhadem, speaking on national radio shortly after the explosion tore open the front of the building housing his office.
Distant_Evaluation	''It can only be described as cowardice and betrayal at a time when the Algerian people are asking for national reconciliation.''
Main_Consequence	The bombing of the government building killed at least 12 people and wounded 118, according to APS, the country's official new agency.
Main	The agency reported that 11 others were killed and 44 wounded in a second attack, at a police station on the road to the country's international airport, east of the capital, Algiers.
Distant_Historical	The terrorist group, originally called the Salafist Group for Preaching and Combat, was formed in 1998 as an offshoot of an Islamist group that had been fighting the government in a decade-long civil war.
Cause_General	Its numbers had been badly eroded in recent years by two government offers of amnesty and a subsequent manhunt by the Algerian security forces.
Distant_Historical	But the core of the group, hundreds strong, has steadfastly rejected reconciliation and last year aligned itself with Al Qaeda.
Cause_General	Its aim is to overthrow the government and install an Islamic theocracy there and throughout North Africa.
Distant_Historical	Al Qaeda' s second in command, Ayman al-Zawahri, publicly anointed the group as Al Qaeda's representative in North Africa on the fifth anniversary of the Sept. 11 attacks, and in January the group changed its name to Al Qaeda in the Islamic Maghreb, a region that includes Algeria, Tunisia and Morocco.
Distant_Evaluation	The group has apparently undergone a revival since then, drawing new members from across North Africa, terrorism experts in Europe and North Africa say.
Distant_Expectations_Consequences	Governments on both sides of the Mediterranean fear that the group is coalescing into a regional terror movement.
Distant_Expectations_Consequences	''The concern is that Al Qaeda in the Islamic Maghreb want their reach to be larger than it is now,'' said Rear Adm. William H. McRaven, commander of Special Operations Command Europe, speaking last month at his headquarters in Stuttgart, Germany.
Distant_Evaluation	''They are already somewhat regional and growing.''
Cause_General	United States Special Operations forces are helping train troops in North Africa to combat the threat.
Distant_Historical	In December and January, Tunisian security forces killed 12 Islamic extremists and captured 15 after uncovering a cell whose leaders had come from Algeria.
Cause_General	The Moroccan authorities are hunting as many as 10 would-be suicide bombers after three men blew themselves up on Tuesday.
Cause_General	A fourth man wearing explosives was killed before he could detonate them.
Cause_General	One policeman was killed in the blasts.
Cause_General	The men were being sought in connection with an explosion on March 11 in an Internet cafe in Casablanca in which another Islamic extremist blew himself up.
Distant_Evaluation	Many terrorism experts say they suspect that those men are also linked to the Algerian group.
Distant_Historical	Attacks in Algeria have steadily increased since December, when a convoy of foreign construction workers was bombed outside the capital.
Cause_General	In February, the group claimed responsibility for detonating seven powerful car bombs outside police stations in six towns east of Algiers, killing six people.
Distant_Evaluation	Those coordinated attacks alarmed officials because they involved more sophisticated remote detonation devices.
Cause_General	Last month, a convoy of oil workers was attacked in Ain Defla Province, west of Algiers, killing one Russian and three Ukrainians.
Cause_General	Subsequent clashes with the Algerian Army killed nine soldiers and four fighters from Al Qaeda, Algerian officials said.
Distant_Evaluation	The bombings on Wednesday confirmed fears that the violence would again enter the capital, which became a battleground during the horrific civil war that began in 1992 after the Algerian military canceled elections because an Islamist party was poised to win.
Distant_Evaluation	''Although we know there are still terrorists outside of Algiers, we didn't believe they were capable of making this kind of attack so near the government headquarters,'' said Mahmoud Belhimeur, a senior editor of El Khabar, Algeria's largest-circulation Arabic newspaper.
Cause_Specific	The attacks began at around 10:45 a.m., when a suicide bomber drove an explosives-packed vehicle through the gate at the building housing the prime minister's office.
Main_Consequence	The bomb tore apart the front of the six-story building, shattered windows in nearby ministries and set several cars in the vicinity on fire.
Cause_General	Witnesses reported seeing rescue teams remove at least seven badly burned bodies from the rubble.
Distant_Anecdotal	''It was shocking, incredible,'' said Leila Benhamoud, who was at the scene shortly after the blasts.
Distant_Anecdotal	''Even in the park nearby, they found a burned body in the grass.''
Main_Consequence	A second blast destroyed a police station in Bab Ezzouar, an eastern suburb.
Cause_Specific	Al Jazeera's bureau in Rabat, Morocco, reported that it had received a telephone call from a spokesman for Al Qaeda claiming responsibility for both attacks.
Cause_Specific	The caller said that the blasts were carried out by three Qaeda members driving trucks filled with explosives, and that the bombers had focused on three sites, including the government headquarters, in Algiers, the Interpol office in Algiers and a building housing the special police forces in Bab Ezzouar, Al Jazeera said.
Cause_General	However, there was no report of an attack at Interpol's Algiers offices.
Distant_Expectations_Consequences	''We won't rest until every inch of Islamic land is liberated from foreign forces,'' the caller said in a recording of the phone call broadcast on Al Jazeera and carried on its Web site.
Distant_Expectations_Consequences	He also called for the release of ''oppressed prisoners in Algeria, Morocco, Mauritania and elsewhere.''
Cause_General	Pictures of the three men said to have carried out Wednesday's attacks were posted on an Islamist Web site, according to the SITE Institute, a United States group that monitors militants' messages.
Cause_General	In the photos, each man was shown wearing a green turban with automatic rifles propped on the wall on each side of him.
Cause_General	The men were identified as Muadh bin Jabal, Al Zubair Abu Sajda and Abu Dajjana.
Cause_General	Mr. Sajda and Mr. bin Jabal were wearing suicide vests.
Cause_General	Al Qaeda in the Islamic Maghreb is divided into nine commands, each in charge of a geographic zone.
Cause_General	Attacks in Zone II, which covers Algiers, are believed to be carried out under the command of Sadouai Abdelhamid, known as Yahia Abu el- Haithem, who was sentenced in absentia last month to 20 years in jail.
Cause_General	The attacks follow a period of intensifying military action against the group in which one of its top leaders, Soheib Abu Abdul Rahman, was recently reported to have been killed.
Distant_Evaluation	That the bombing occurred on the 11th of the month brings to mind the Sept. 11, 2001, attacks in the United States and the March 11, 2004, bombings in Madrid, and some terrorism experts suggested that the attacks added to the accumulating symbolism of that day of the month.
Distant_Evaluation	''I would say that numerology plays a large part,'' said Magnus Ranstorp, a terrorism expert at the Swedish National Defense College in Stockholm.
Distant_Evaluation	''But the bigger issue is that you have May elections in both Algeria and Paris.''
Cause_General	French counterterrorism officials are particularly worried about Al Qaeda in the Islamic Maghreb because of the difficulty in monitoring traffic between Algeria, a former colony, and France.
Distant_Historical	Last year, the group singled out France as a target.
Distant_Evaluation	''We cannot stop the flow of people coming and going,'' Christophe Chaboud, France's antiterrorism coordinator, said last month.
Distant_Evaluation	''The idea is to single out potentially dangerous individuals, which means intense investigation.
Distant_Evaluation	They are difficult to identify through the huge flow.''
Error	Source: Xinhua| 2018-09-23 20:21:53|Editor: xuxin
Error	Video Player Close
Main	DAR ES SALAAM, Sept. 23 (Xinhua) -- Tanzanian Prime Minister Kassim Majaliwa said on Sunday police have arrested a number of people who were in relation to a ferry disaster killing over 220 people in Lake Victoria.
Main	"""Police have arrested a number of people for questioning following the grisly marine accident as investigations continue,"" said Majaliwa at the national burial of nine victims who were not identified by relatives."
Cause_General	About 216 victims have already been identified by relatives and their bodies collected for burial.
Cause_General	The official made the remarks at Ukara Island where the nine were buried that he will soon announce names of members of an investigation team formed by the government.
Cause_General	On Friday, Tanzanian President Magufuli announced a four-day mourning period for the victims of the ferry accident.
Cause_Specific	According to sources, the ferry, with a capacity of 101 passengers and 25 tonnes of cargo, capsized at around 1 p.m. local time Thursday.
Cause_General	Magufuli also ordered the arrest of safety inspectors from the country's transport regulator, the Surface and Marine Transport Regulatory Authority.
Cause_General	Preliminary investigations showed that the state-owned ferry was overloaded with more than 200 passengers and was being manned by someone who was not the authorized captain of the vessel.
Cause_General	Isack Kamwelwe, the Minister for Works, Transport and Communication, said 225 bodies were recovered from the fateful ferry between Thursday and Sunday morning.
Cause_General	"""We are still searching for more bodies before we halt the recovery operation later today,"" said Kamwelwe, adding that the recovery operation will be halted after the ferry was pulled out of the waters from one of Africa's great lakes."
Cause_General	A team of experts from the Tanzania People's Defence Forces (TPDF) and the police force arrived at Ukara Islet, the scene of the accident, on Saturday night to pull out the ferry using state-of-the-art equipment from TPDF, said Kamwelwe.
Cause_General	One survivor was rescued on Saturday morning from the ferry that capsized in Lake Victoria on Thursday afternoon.
Cause_General	Kamwelwe identified the survivor as Alphonce Charahani, a ferry engineer who was among the passengers, saying he was in critical condition and doctors are fighting to save his life.
Distant_Historical	The last major ferry accident on Lake Victoria occurred in 1996 in the same region, killing at least 500 people.
Main	Recent interrogations of arrested members of Hamas in the West Bank town of Qalqilya produced information that the Islamic organization there was planning imminent terrorist attacks against Israel, including one using a large truck bomb, the Israeli Shin Bet internal security service said Tuesday.
Cause_General	Hamas, which is now the dominant faction in the Palestinian government, has not conducted suicide attacks within Israel since 2004 and has been committed to an Israeli-Palestinian cease-fire agreement in the Gaza Strip since November.
Cause_General	People who usually speak for Hamas would not react to the Shin Bet report on Tuesday, apparently in an attempt to not lend the allegations any credence.
Distant_Evaluation	Some observers have pointed to a growing split within Hamas between those in the government who are seeking international recognition and want to refrain from attacking Israel and more hard-line members.
Distant_Evaluation	Hamas has denied that such a division exists.
Main	According to a rare public statement by Shin Bet, its agents found out about what they said were plans for suicide attacks from Qalqilya after interrogating detainees and learning of the truck bomb.
Cause_Specific	Shin Bet said it was told that a would-be suicide bomber had driven a truck packed with about 220 pounds of explosives to the Tel Aviv area in March, but for unspecified reasons, the attack was not carried out.
Cause_General	The truck returned to Qalqilya, and later blew up there in what Shin Bet termed a ''work accident.''
Cause_Specific	Shin Bet said that 19 members of the Hamas network in Qalqilya were arrested in March, which it said thwarted plans to carry out attacks during the recent Passover holiday.
Distant_Evaluation	The statement went on to warn that Hamas operatives in Qalqilya ''continue to work on the planning and execution of significant attacks, including ones in the immediate future.''
Cause_General	The truck bomb was many times larger than bombs that have been used to explode Israeli buses.
Distant_Evaluation	In the wake of the Shin Bet statement, David Baker, an official in the office of Israel's prime minister, Ehud Olmert, said Hamas ''continues to target Israeli civilians.
Distant_Evaluation	''Terrorism is a cornerstone of the new Palestinian government, a government that should be shunned,'' he said.
Cause_General	In March, Hamas joined with the more mainstream Fatah faction in a unity government.
Cause_General	Israel maintains a complete boycott of the government, and has been calling on the international community to do the same, with limited success.
Cause_General	The United States and Europe are maintaining contacts with the non-Hamas ministers, and a senior British diplomat met with Prime Minister Ismail Haniya of Hamas last week on what was described as a humanitarian mission to help secure the release of a British journalist kidnapped in Gaza.
Distant_Historical	Hamas was at the vanguard of Palestinian suicide bombing campaigns in Israel, starting in the 1990s.
Distant_Evaluation	But all recent suicide bombings in Israel have been carried out by the smaller, more extreme Islamic Jihad group, according to Israeli security officials.
Cause_General	The Palestinian unity government guidelines refer to the Palestinians' ''legitimate right'' to resistance ''in all its forms,'' but also speak of extending the cease-fire from Gaza to the West Bank.
Cause_General	There have long been differences between the more pragmatic political leaders of Hamas, who now sit in government, and the military underground that is believed to answer to more hard-line leaders in exile.
Distant_Anecdotal	A senior Israeli Army commander, speaking on condition of anonymity, said recently that in Israel's assessment, Hamas had not changed its policy regarding attacks in Israel, but that there were ''some groups in the military wing of Hamas that don't like the cease-fire or the unity government.''
Cause_General	On March 19, the Izzedine al-Qassam Brigades, the military underground of Hamas, claimed responsibility for the shooting and wounding of an Israeli Electric Corporation employee who was working inside Israel near the Gaza border fence.
Cause_General	That was the first attack of any kind claimed by Hamas since November.
Distant_Evaluation	Fawzi Barhoum, a Hamas spokesman in Gaza, denied any divisions in Hamas over the unity government and dismissed such talk as ''Israeli propaganda aimed at trying to bring about Hamas's collapse.''
Distant_Historical	A Hamas-orchestrated suicide bombing in the Park Hotel in the coastal city of Netanya on the eve of Passover in 2002 killed 30, and precipitated Israel's reinvasion of the Palestinian cities of the West Bank.
Distant_Historical	Shortly afterward, the Israeli cabinet approved the construction of the West Bank security barrier, following intense public pressure to find a way of keeping suicide bombers out.
Cause_Specific	The driver of the explosive-laden truck sent recently to Tel Aviv was able to pass through a gate in the barrier, exploiting the fact that he holds an Israeli identification card because his father is married to an Israeli citizen, Shin Bet said.
Cause_Specific	The truck also had Israeli license plates, the statement said.
Cause_General	It did not indicate who the driver was or what had happened to him.
Distant_Evaluation	According to Israeli military officials, the Hamas infrastructure is particularly developed in Qalqilya, where Hamas won all the seats in local council elections in 2005.
Main	(Reuters) - Texas police on Saturday arrested a veteran U.S. Border Patrol agent, who is suspected of killing four women within the past two weeks and kidnapping a fifth.
Cause_Specific	Juan David Ortiz, a 35-year-old who has worked for the Border Patrol for a decade, was found hiding in a Laredo parking lot after a woman he allegedly abducted was able to escape and alert law enforcement, officials said.
Distant_Evaluation	“We feel that our efforts have gathered strong evidence against this killer.
Distant_Evaluation	Our community is safe from this killer,” Webb County Sheriff Martin Cuellar said in a statement.
Cause_General	Ortiz was charged late on Saturday with four counts of murder, aggravated assault and unlawful restraint, Webb County, Texas District Attorney Isidro Alaniz said in a tweet.
Cause_General	It was unclear if Ortiz had an attorney or if bond was set.
Cause_General	The four victims’ names were not immediately disclosed.
Cause_General	Local media in Laredo, 150 miles (240 km) southwest of San Antonio, said they had been working as prostitutes.
Cause_General	The bodies of two of the women were discovered this month along Interstate 35 in rural northwest Webb County, the Laredo Morning Times reported, while the third and fourth were found in the same area this weekend.
Distant_Evaluation	A senior U.S. Customs and Border Protection (CBP) official, Andrew Meehan, said in a statement the agency was cooperating fully with the investigators.
Distant_Expectations_Consequences	While it was not agency policy to comment on the details of an ongoing investigation, Meehan said, criminal conduct by CBP employees is not, and will not be, tolerated.
Distant_Evaluation	“Our sincerest condolences go out to the victims’ family and friends,” Meehan added.
Main	KOETHEN, Germany (Reuters) - A 22-year-old German man died overnight in the eastern town of Koethen and two Afghans have been detained on suspicion of killing him, the police and the public prosecutor’s office said on Sunday.
Main	The police and the public prosecutor’s office said in a short statement: “Two Afghans were provisionally detained on suspicion of homicide ...
Main	The reasons for, and concrete circumstances of, the incident are not yet known.”
Cause_General	News of the death followed the killing of another German man in the city of Chemnitz, southeast of Koethen, for which two asylum seekers - a Syrian and an Iraqi - were arrested.
Cause_General	The most violent right-wing protests in decades followed the Aug. 26 killing in Chemnitz.
Main_Consequence	At dusk in Koethen, both far-right and left-wing protesters began assembling to demonstrate.
Distant_Expectations_Consequences	The state premier of Saxony-Anhalt, home to Koethen, said protests there must not turn out like those in Chemnitz.
Distant_Expectations_Consequences	“Despite all the emotional, every attempt to turn Koethen, as is being said on the internet, into a second Chemnitz, must be rejected,” the Mitteldeutsche Zeitung newspaper quoted state premier Reiner Haseloff as saying.
Cause_Specific	In its online edition, the paper identified the man who died in Koethen as Markus B. and said he died of acute heart failure.
Distant_Evaluation	Germany is deeply divided over Chancellor Angela Merkel’s 2015 decision to allow in over a million migrants, many of them refugees from wars in Syria, Iraq and Afghanistan.
Cause_General	A row over the veracity of reports that supporters of the far right hounded migrants in Chemnitz has inflamed tensions over immigration in Merkel’s ‘grand coalition’ only two months after she reached a truce with her Bavarian sister party on the same issue.
Distant_Evaluation	Interior Minister Horst Seehofer, of the Bavarian Christian Social Union (CSU), on Wednesday said: “Migration is the mother of all problems.”
Main	MULTAN, Pakistan – An Indian man on death row in Pakistan for espionage has died after being attacked by fellow inmates, Pakistan’s state television said early Thursday.
Main	Sarabjit Singh, 51, died in a hospital in the eastern city of Lahore, where he had been in a coma for at least five days.
Distant_Historical	Singh was convicted of espionage in relation to bombings in two Pakistani cities in 1990.
Distant_Evaluation	His fate has been a source of tension between Pakistan and India since he was attacked Friday.
Distant_Evaluation	In a statement, the Indian prime minister, Manmohan Singh, said he was “deeply saddened” by Sarabjit Singh’s death, describing him as a “brave son of India.”
Distant_Evaluation	Singh, the prime minister, criticized the Pakistani government’s refusal to repatriate the injured prisoner to India for emergency treatment.
Cause_Specific	According to the Pakistani police, Sarabjit Singh was assaulted by two prisoners as he left his cell at Kot Lakhpat jail, outside Lahore, to exercise last Friday.
Cause_Specific	He suffered severe head injuries and was later taken to the city’s Jinnah hospital in critical condition.
Distant_Anecdotal	Singh’s Pakistani lawyer said that his client had previously spoken of threats from inmates following the hanging of Afzal Guru, an accused Kashmiri militant, by the Indian authorities in February.
